Serial Number,Success,Status,MAC Address,Part Number,Device Model,Device Status,Workspace ID,Folder,Rule,Error,Order Obj Key,Order Category,Order POS ID,Order Serial Number,Order MAC Address,Order Bill To Name,Order End User Name,Order Part Number,Order Part Description,Order Invoice Date,Order Ship Date,Order Qty,Order Ext Cost,Order Invoice No,Order Order No,Order Customer PO,Order Line No,Order Line Type,Order Zip Code,Order Source,Order Status,Order Party ID,Order Country Party ID,Order Global Party ID,Order Created At,Order Updated At
"CNPBKPP2RC",True,"Found","34:3A:20:C9:05:BA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978094","network","7100832648","CNPBKPP2RC","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978094","0","","","IN","complete","","","","2023-03-02T19:33:35.659705Z","2023-03-02T19:33:37.363259Z"
"CNPBKPP2RF",True,"Found","34:3A:20:C8:C3:9C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978095","network","7100832648","CNPBKPP2RF","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978095","0","","","IN","complete","","","","2023-03-02T19:33:35.717333Z","2023-03-02T19:33:37.430765Z"
"CNPBKPP2RH",True,"Found","34:3A:20:C8:D5:F6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978096","network","7100832648","CNPBKPP2RH","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978096","0","","","IN","complete","","","","2023-03-02T19:33:35.742666Z","2023-03-02T19:33:37.483057Z"
"CNPBKPPH64",True,"Found","34:3A:20:C9:1F:00","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978098","network","7100832648","CNPBKPPH64","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978098","0","","","IN","complete","","","","2023-03-02T19:33:35.822891Z","2023-03-02T19:33:37.629941Z"
"CNPBKPPH65",True,"Found","34:3A:20:C8:DA:04","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978476","network","7100832608","CNPBKPPH65","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978476","0","","","IN","complete","","","","2023-03-02T19:43:47.239727Z","2023-03-02T19:43:47.982670Z"
"CNPBKPPH8H",True,"Found","34:3A:20:C9:15:4C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978101","network","7100832648","CNPBKPPH8H","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978101","0","","","IN","complete","","","","2023-03-02T19:33:35.940995Z","2023-03-02T19:33:37.829612Z"
"CNPBKPPH8L",True,"Found","34:3A:20:C9:08:5C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978477","network","7100832608","CNPBKPPH8L","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978477","0","","","IN","complete","","","","2023-03-02T19:43:47.244517Z","2023-03-02T19:43:48.109411Z"
"CNPBKPPH8N",True,"Found","34:3A:20:C8:E5:F2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978103","network","7100832648","CNPBKPPH8N","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978103","0","","","IN","complete","","","","2023-03-02T19:33:36.020378Z","2023-03-02T19:33:37.899177Z"
"CNPBKPPH8P",True,"Found","34:3A:20:C8:B8:10","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978104","network","7100832648","CNPBKPPH8P","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978104","0","","","IN","complete","","","","2023-03-02T19:33:36.047844Z","2023-03-02T19:33:37.926963Z"
"CNPBKPPH8V",True,"Found","34:3A:20:C8:DB:3A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978106","network","7100832648","CNPBKPPH8V","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978106","0","","","IN","complete","","","","2023-03-02T19:35:30.872144Z","2023-03-02T19:35:31.978543Z"
"CNPBKPPH90",True,"Found","34:3A:20:C9:24:3E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978109","network","7100832648","CNPBKPPH90","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978109","0","","","IN","complete","","","","2023-03-02T19:35:35.517164Z","2023-03-02T19:35:35.729614Z"
"CNPFKWD17H",True,"Found","F0:61:C0:C6:D9:40","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522869","network","7100832648","CNPFKWD17H","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522869","0","","","IN","complete","","","","2023-03-01T00:17:32.609232Z","2023-03-01T00:17:32.935927Z"
"CNPFKWD17Y",True,"Found","F0:61:C0:C6:D3:7C","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522870","network","7100832648","CNPFKWD17Y","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522870","0","","","IN","complete","","","","2023-03-01T00:17:32.613641Z","2023-03-01T00:17:32.965956Z"
"CNPFKWD18N",True,"Found","F0:61:C0:C6:D3:36","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522872","network","7100832648","CNPFKWD18N","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522872","0","","","IN","complete","","","","2023-03-01T00:17:32.627271Z","2023-03-01T00:17:33.133712Z"
"CNPFKWD190",True,"Found","F0:61:C0:C6:D7:46","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522873","network","7100832648","CNPFKWD190","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522873","0","","","IN","complete","","","","2023-03-01T00:17:32.631722Z","2023-03-01T00:17:33.194111Z"
"CNPFKWD19C",True,"Found","F0:61:C0:C6:CE:92","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522874","network","7100832648","CNPFKWD19C","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522874","0","","","IN","complete","","","","2023-03-01T00:17:32.635737Z","2023-03-01T00:17:33.229305Z"
"CNPFKWD19G",True,"Found","F0:61:C0:C6:C7:D4","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522875","network","7100832648","CNPFKWD19G","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522875","0","","","IN","complete","","","","2023-03-01T00:17:32.640758Z","2023-03-01T00:17:33.330159Z"
"CNPFKWD19J",True,"Found","F0:61:C0:C6:D2:18","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522876","network","7100832648","CNPFKWD19J","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522876","0","","","IN","complete","","","","2023-03-01T00:17:32.645547Z","2023-03-01T00:17:33.408099Z"
"CNPFKWD19K",True,"Found","F0:61:C0:C6:D4:A6","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522877","network","7100832648","CNPFKWD19K","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522877","0","","","IN","complete","","","","2023-03-01T00:17:32.652775Z","2023-03-01T00:17:33.433477Z"
"CNPFKWD1B8",True,"Found","F0:61:C0:C6:D1:A4","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522878","network","7100832648","CNPFKWD1B8","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522878","0","","","IN","complete","","","","2023-03-01T00:17:32.658098Z","2023-03-01T00:17:33.528948Z"
"CNPFKWD1BP",True,"Found","F0:61:C0:C6:D1:F2","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522879","network","7100832648","CNPFKWD1BP","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522879","0","","","IN","complete","","","","2023-03-01T00:17:32.663015Z","2023-03-01T00:17:33.625688Z"
"CNPFKWD1C1",True,"Found","F0:61:C0:C6:D3:62","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522881","network","7100832648","CNPFKWD1C1","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522881","0","","","IN","complete","","","","2023-03-01T00:17:32.672687Z","2023-03-01T00:17:33.728740Z"
"CNPFKWD1C6",True,"Found","F0:61:C0:C6:C9:CA","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522882","network","7100832648","CNPFKWD1C6","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522882","0","","","IN","complete","","","","2023-03-01T00:17:32.677611Z","2023-03-01T00:17:33.825931Z"
"CNPFKWD1CW",True,"Found","F0:61:C0:C6:CE:D0","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522883","network","7100832648","CNPFKWD1CW","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522883","0","","","IN","complete","","","","2023-03-01T00:17:32.681375Z","2023-03-01T00:17:33.869414Z"
"CNPFKWD1DT",True,"Found","F0:61:C0:C6:D2:C8","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522884","network","7100832648","CNPFKWD1DT","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522884","0","","","IN","complete","","","","2023-03-01T00:17:32.685560Z","2023-03-01T00:17:33.926700Z"
"CNPFKWD1H1",True,"Found","F0:61:C0:C6:D6:2E","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522886","network","7100832648","CNPFKWD1H1","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522886","0","","","IN","complete","","","","2023-03-01T00:17:32.694557Z","2023-03-01T00:17:34.076658Z"
"CNPFKWD1H9",True,"Found","F0:61:C0:C6:D1:32","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522887","network","7100832648","CNPFKWD1H9","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522887","0","","","IN","complete","","","","2023-03-01T00:17:32.701973Z","2023-03-01T00:17:34.123855Z"
"CNPFKWD1HM",True,"Found","F0:61:C0:C6:C7:E0","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522888","network","7100832648","CNPFKWD1HM","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522888","0","","","IN","complete","","","","2023-03-01T00:17:32.707290Z","2023-03-01T00:17:34.235838Z"
"CNPFKWD1LW",True,"Found","F0:61:C0:C6:C7:2A","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522892","network","7100832648","CNPFKWD1LW","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522892","0","","","IN","complete","","","","2023-03-01T00:19:04.240749Z","2023-03-01T00:19:04.898192Z"
"CNPHKPP6B6",True,"Found","48:B4:C3:CB:BF:D2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341786","network","7100996677","CNPHKPP6B6","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-19 12:00:00","2023-01-24 12:00:00","","0","","","P000063652               ","0","","","IN","complete","","","","2023-01-31T02:54:23.197266Z","2023-02-21T03:30:54.035566Z"
"CNPHKPP6B8",True,"Found","48:B4:C3:CB:A6:3E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341787","network","7100996677","CNPHKPP6B8","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-19 12:00:00","2023-01-24 12:00:00","","0","","","P000063652               ","0","","","IN","complete","","","","2023-01-31T02:54:23.361377Z","2023-02-21T03:30:54.054554Z"
"CNPHKPP6BP",True,"Found","48:B4:C3:CB:89:E4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341790","network","7100996677","CNPHKPP6BP","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-19 12:00:00","2023-01-24 12:00:00","","0","","","P000063652               ","0","","","IN","complete","","","","2023-01-31T02:54:23.854690Z","2023-02-21T03:30:54.547962Z"
"CNPHKPP6C3",True,"Found","48:B4:C3:CB:CC:6C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341792","network","7100996677","CNPHKPP6C3","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-19 12:00:00","2023-01-24 12:00:00","","0","","","P000063652               ","0","","","IN","complete","","","","2023-01-31T02:54:24.170653Z","2023-02-21T03:30:54.946987Z"
"CNPHKPP6CK",True,"Found","48:B4:C3:CB:CA:56","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341878","network","7101001345","CNPHKPP6CK","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063646               ","0","","","IN","complete","","","","2023-01-31T02:54:24.499099Z","2023-02-21T03:31:09.876942Z"
"CNPHKPP6CL",True,"Found","48:B4:C3:CB:6E:42","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341770","network","7101001350","CNPHKPP6CL","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063656               ","0","","","IN","complete","","","","2023-01-31T02:54:21.165190Z","2023-02-12T04:47:16.612807Z"
"CNPHKPP6CN",True,"Found","48:B4:C3:CB:C6:0C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341879","network","7101001345","CNPHKPP6CN","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063646               ","0","","","IN","complete","","","","2023-01-31T02:54:24.685271Z","2023-02-21T03:31:09.896269Z"
"CNPHKPP6CS",True,"Found","48:B4:C3:CB:A0:6E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341771","network","7101001350","CNPHKPP6CS","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063656               ","0","","","IN","complete","","","","2023-01-31T02:54:21.344559Z","2023-02-12T04:47:16.992059Z"
"CNPHKPP6CT",True,"Found","48:B4:C3:CB:7D:90","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341773","network","7101001386","CNPHKPP6CT","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063722               ","0","","","IN","complete","","","","2023-01-31T02:54:21.677195Z","2023-02-21T03:30:39.463394Z"
"CNPJKPPBNG",True,"Found","48:B4:C3:CC:45:78","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42868963","network","7101034830","CNPJKPPBNG","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-13 12:00:00","2023-02-16 12:00:00","","0","","","P000068349               ","0","","","IN","complete","","","","2023-02-18T04:06:39.761946Z","2023-03-13T09:26:02.151657Z"
"CNPJKPPBS9",True,"Found","48:B4:C3:CC:79:30","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42868964","network","7101034830","CNPJKPPBS9","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-13 12:00:00","2023-02-16 12:00:00","","0","","","P000068349               ","0","","","IN","complete","","","","2023-02-18T04:06:39.888302Z","2023-03-13T09:26:02.398500Z"
"CNPJKPPCY5",True,"Found","48:B4:C3:CC:52:A8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42932688","network","7101028516","CNPJKPPCY5","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-09 12:00:00","2023-02-14 12:00:00","","0","","","P000067777               ","0","","","IN","complete","","","","2023-02-21T06:09:00.945890Z","2023-02-21T06:09:01.290445Z"
"CNPJKPPD3Y",True,"Found","48:B4:C3:CC:6C:BE","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42932690","network","7101028516","CNPJKPPD3Y","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-09 12:00:00","2023-02-14 12:00:00","","0","","","P000067777               ","0","","","IN","complete","","","","2023-02-21T06:09:01.197915Z","2023-02-21T06:09:01.567738Z"
"CNPJKPPD5B",True,"Found","48:B4:C3:CC:57:A2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42837096","network","7101028543","CNPJKPPD5B","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-09 12:00:00","2023-02-14 12:00:00","","0","","","P000067740               ","0","","","IN","complete","","","","2023-02-16T02:00:24.369111Z","2023-03-08T06:59:40.154743Z"
